database,id,latitude,longitude,scientific_name,rank,taxon_id
inat,53747405,11.5943612,92.6195682,Megaderma spasma,NA,41321
inat,53747412,17.9307285,73.6477342,Miniopterus fuliginosus,NA,74620
inat,53747417,13.3908855,75.7213295,Myotis formosus formosus,NA,1060019
inat,53747432,13.3908855,75.7213295,Myotis formosus formosus,NA,1060019
inat,53747434,11.4333663,92.6487087,Myotis horsfieldii,NA,40316
inat,53747436,30.3164945,78.0321918,Nyctalus leisleri,NA,40573
inat,53747441,30.3456621,78.132766,Nyctalus noctula,NA,40572
inat,53747444,15.6172285,74.4291136,Otomops wroughtoni,NA,41308
inat,53747448,30.3847239,78.089439,Pipistrellus tenuis,NA,40394
inat,53747454,11.9760503,92.9875565,Pipistrellus javanicus,NA,40384
inat,53747455,30.4799239,79.2836751,Plecotus homochrous,NA,1113545
inat,53747457,30.3461908,79.0485059,Plecotus wardi,NA,1113547
inat,53747466,12.9638013,77.3424771,Pteropus giganteus,NA,40917
inat,53747467,12.913056600000001,92.8977431,Pteropus melanotus,NA,40894
inat,53747479,19.5375291,73.7694815,Rhinolophus lepidus,NA,40705
inat,53747483,30.4254949,78.0851607,Rhinolophus macrotis,NA,40689
inat,53747486,30.4570413,79.2747132,Rhinolophus pearsonii,NA,40657
inat,53747487,30.3164945,78.0321918,Rhinolophus pusillus,NA,40656
inat,53747492,18.7583142,73.3757026,Rhinolophus beddomei,NA,75010
inat,53747497,17.383309,78.4010528,Rousettus leschenaultii,NA,75044
inat,53747498,17.383309,78.4010528,Rousettus leschenaultii,NA,75044
inat,53747508,17.383309,78.4010528,Rousettus leschenaultii,NA,75044
inat,53747510,30.3164945,78.0321918,Scotophilus heathii,NA,75069
inat,53747520,18.5234569,73.8375888,Tadarida aegyptiaca,NA,41300
inat,53747521,30.3437685,77.9995589,Tadarida teniotis,NA,41298
inat,53747533,30.333849,78.1711667,Tadarida teniotis,NA,41298
inat,53747534,30.333849,78.1711667,Tadarida teniotis,NA,41298
inat,53747538,12.911561,92.7079466,Taphozous melanopogon,NA,41376
inat,53747545,10.7448873,92.4999918,Taphozous melanopogon,NA,41376
inat,53747546,28.5302197,77.2154985,Taphozous nudiventris,NA,41377
inat,53747549,23.2205997,79.9766195,Taphozous theobaldi,NA,41375
inat,54135077,19.1925654,73.33347886,Megadermatidae,NA,41319
inat,54135078,19.19257493,73.33353639,Lyroderma lyra,NA,1370818
inat,54231353,13.63805414,79.41921551,Vespertilioninae,NA,846180
inat,54254940,18.33832639,74.03047139,Pteropus giganteus,NA,40917
inat,54735518,19.0544871,73.5194619,Vespertilionidae,NA,40269
inat,54908432,23.7222106,81.023271,Rhinolophus lepidus,NA,40705
inat,54923847,19.0945502,72.89273427,Pteropus giganteus,NA,40917
inat,54929824,19.1942624,72.9716543,Cynopterus,NA,40789
inat,54931446,15.2361191,74.6172819,Rhinolophoidea,NA,446956
inat,54934060,18.9141231,73.3723433,Pteropus giganteus,NA,40917
inat,54936901,29.45438889,77.70405,Vespertilionidae,NA,40269
inat,54945989,12.92556188,79.13619753,Pteropus giganteus,NA,40917
inat,55007966,13.65866447,79.4872427,Cynopterus,NA,40789
inat,55153464,23.7222106,81.023271,Rhinolophoidea,NA,446956
inat,55153933,23.7222106,81.023271,Cynopterus,NA,40789
inat,55153935,23.7222106,81.023271,Cynopterus,NA,40789
inat,55179679,15.65215904,74.11658015,Rhinolophoidea,NA,446956
inat,55181212,13.65863319,79.48724806,Vespertilionidae,NA,40269
inat,55270201,25.57618442,92.65912903,Rhinolophus lepidus,NA,40705
inat,55270242,25.57618442,92.65912903,Ia io,NA,40625
inat,55270246,25.57618442,92.65912903,Miniopterus magnater,NA,40590
inat,55270247,25.57618442,92.65912903,Murina cyclotis,NA,40601
inat,55270248,25.57618442,92.65912903,Myotis laniger,NA,74710
inat,55270249,25.57618442,92.65912903,Rhinolophus,NA,40642
inat,55270250,25.57618442,92.65912903,Rhinolophus lepidus,NA,40705
inat,55270251,25.57618442,92.65912903,Rhinolophus affinis,NA,40676
inat,55270252,25.57618442,92.65912903,Rhinolophus pearsonii,NA,40657
inat,55270254,25.57618442,92.65912903,Ia io,NA,40625
inat,55270255,25.57618442,92.65912903,Rhinolophus lepidus,NA,40705
inat,55270256,25.57618442,92.65912903,Hipposideros armiger,NA,40717
inat,55270257,25.57618442,92.65912903,Hipposideros larvatus,NA,40726
inat,55270258,25.57618442,92.65912903,Rhinolophus luctus,NA,40686
inat,55270259,25.57618442,92.65912903,Murina jaintiana,NA,765462
inat,55270264,25.57618442,92.65912903,Hipposideros cineraceus,NA,40751
inat,55270265,25.57618442,92.65912903,Myotis laniger,NA,74710
inat,55270267,25.57618442,92.65912903,Hipposideros cineraceus,NA,40751
inat,55270268,25.57618442,92.65912903,Rhinolophus,NA,40642
inat,55270270,25.57618442,92.65912903,Hipposideros lankadiva,NA,40749
inat,55270271,25.57618442,92.65912903,Myotis siligorensis,NA,40340
inat,55272387,25.21255168,91.6558299,Kerivoula kachinensis,NA,74460
inat,55272388,25.21255168,91.6558299,Rhinolophus pearsonii,NA,40657
inat,55272390,25.21255168,91.6558299,Hipposideros gentilis,NA,1370852
inat,55272392,25.21255168,91.6558299,Rhinolophus macrotis,NA,40689
inat,55272394,25.21255168,91.6558299,Murina pluvialis,NA,765463
inat,55272396,25.21255168,91.6558299,Murina jaintiana,NA,765462
inat,55290583,13.65863319,79.48724806,Vespertilioninae,NA,846180
inat,55359586,13.65412569,79.45572973,Pipistrellus,NA,40355
inat,55397663,15.3339015,74.2883536,Rousettus leschenaultii,NA,75044
inat,55399657,8.870205961,76.60137303,Pteropus giganteus,NA,40917
inat,55449999,9.576179983,76.43676965,Pteropus giganteus,NA,40917
inat,55512028,19.20732784,81.9338686,Pteropus giganteus,NA,40917
inat,55559158,24.57370855,73.69105809,Pteropus giganteus,NA,40917
inat,55571001,9.716944444,76.32333333,Pteropus giganteus,NA,40917
inat,55698042,12.2148127,75.6579659,Cynopterus,NA,40789
inat,55698082,12.2148127,75.6579659,Cynopterus,NA,40789
inat,55792243,23.7222106,81.023271,Cynopterus sphinx,NA,40792
inat,55804704,8.538380327,76.98723078,Cynopterus,NA,40789
inat,55977439,12.57486127,79.61146535,Kerivoula picta,NA,40458
inat,56104501,13.06921995,77.577603,Cynopterus sphinx,NA,40792
inat,56113780,18.2915827,74.77408,Pteropus giganteus,NA,40917
inat,56140519,13.6586332,79.4872481,Cynopterus sphinx,NA,40792
inat,56343816,11.10462811,79.68139931,Cynopterus,NA,40789
inat,56400952,26.8476795,91.86613339,Vespertilioninae,NA,846180
inat,56440847,25.38523675,93.46247175,Vespertilionidae,NA,40269
inat,56504980,22.68393472,88.43342631,Vespertilionidae,NA,40269
inat,56514143,22.68389976,88.43334452,Pteropus giganteus,NA,40917
inat,56647353,11.19577537,79.72095055,Kerivoula picta,NA,40458
inat,56719206,27.97516005,73.10793677,Pteropus giganteus,NA,40917
inat,56724118,27.16415376,77.52865363,Pteropus giganteus,NA,40917
inat,56834557,12.00451694,77.3907275,Cynopterus,NA,40789
inat,56835469,11.10462811,79.68139931,Vespertilionidae,NA,40269
inat,56980504,17.45243333,78.37678667,Pteropus giganteus,NA,40917
inat,57533168,8.704460346,77.27187356,Megaderma spasma,NA,41321
inat,57817008,17.9307285,73.6477342,Chiroptera,NA,40268
inat,57890673,10.99742,76.973145,Pteropus giganteus,NA,40917
inat,58124749,13.05940833,77.57106944,Cynopterus,NA,40789
inat,58408793,8.936664439,76.60330481,Pteropus giganteus,NA,40917
inat,58438137,28.672055,77.109465,Pteropus giganteus,NA,40917
inat,58485094,20.02649034,75.17821558,Taphozous,NA,41372
inat,58512746,9.997995655,76.57709721,Pteropus giganteus,NA,40917
inat,58675837,22.3314385,87.32135899,Chiroptera,NA,40268
inat,58677113,10.99739667,76.97283833,Pteropus giganteus,NA,40917
inat,58742980,26.35997758,79.63377865,Vespertilionidae,NA,40269
inat,58762968,22.98886977,87.00689884,Pteropus giganteus,NA,40917
inat,58832569,10.78814917,76.42918043,Cynopterus,NA,40789
inat,58865196,21.58179444,71.313725,Pteropus giganteus,NA,40917
inat,59026979,13.425859,77.505462,Rhinolophus,NA,40642
inat,59070537,26.18915878,91.7450204,Pteropus giganteus,NA,40917
inat,59199362,19.92736447,82.43651228,Vespertilionidae,NA,40269
inat,59233845,26.87246046,78.56453976,Pteropus giganteus,NA,40917
inat,59327078,13.08145556,77.58647778,Cynopterus,NA,40789
inat,59429287,30.89037222,77.08265278,Rhinolophus affinis,NA,40676
inat,59429288,30.89037222,77.08265278,Rhinolophus,NA,40642
inat,59429312,30.940925,77.11618611,Rhinolophus,NA,40642
inat,59554827,27.0983555,92.8178291,Murininae,NA,846254
inat,59769878,12.30251235,76.63086846,Pteropus giganteus,NA,40917
inat,59853982,15.399344,73.844173,Vespertilionidae,NA,40269
inat,59854152,15.399344,73.844173,Vespertilionidae,NA,40269
inat,59854177,15.399344,73.844173,Vespertilionidae,NA,40269
inat,59865818,8.5493036,76.9772675,Cynopterus,NA,40789
inat,59865895,8.5493036,76.9772675,Pteropus giganteus,NA,40917
inat,59947009,19.0855779,82.01831695,Rousettus leschenaultii,NA,75044
inat,59953573,13.05780952,77.63905417,Pteropus giganteus,NA,40917
inat,59961035,10.29552175,76.23140406,Pteropus giganteus,NA,40917
inat,59963141,10.03663617,77.01251112,Cynopterus,NA,40789
inat,60179240,12.887375,77.58927167,Cynopterus,NA,40789
inat,60295297,26.0648523,76.4361468,Cynopterus,NA,40789
inat,60330068,9.668197099,76.32176768,Pteropus giganteus,NA,40917
inat,60376215,22.31647656,80.50362333,Pteropus giganteus,NA,40917
inat,60382395,21.05864184,75.8388621,Pteropus giganteus,NA,40917
inat,60489153,22.0796545,82.1409152,Pteropus giganteus,NA,40917
inat,60540123,13.0709228,77.5801971,Cynopterus sphinx,NA,40792
inat,60789289,12.30910646,76.63661019,Pteropus giganteus,NA,40917
inat,60795892,18.56620556,73.80470556,Pteropus giganteus,NA,40917
inat,61291159,9.0879740000000009,76.720774,Pteropus giganteus,NA,40917
inat,61312349,13.01761635,77.6395951,Pteropus giganteus,NA,40917
inat,61317462,18.347452,75.97315192,Pteropus giganteus,NA,40917
inat,61368736,8.870023177,76.60136951,Pteropus giganteus,NA,40917
inat,61368917,8.870284152,76.60106104,Pteropus giganteus,NA,40917
inat,61458629,18.44457417,73.80740283,Pteropus giganteus,NA,40917
inat,61460899,28.55553333,77.193055,Pteropus giganteus,NA,40917
inat,61483607,17.99356347,74.43042744,Vespertilionidae,NA,40269
inat,61497825,17.4120238,78.36753972,Rhinopoma hardwickii,NA,245993
inat,61559982,30.74596926,76.78307324,Chiroptera,NA,40268
inat,61560127,30.75020122,76.61227877,Pteropodidae,NA,40782
inat,61560190,30.74486727,76.78282794,Chiroptera,NA,40268
inat,61566692,18.55700287,73.80782198,Pteropus giganteus,NA,40917
inat,61778902,11.00432605,76.95860088,Cynopterus,NA,40789
inat,61878207,17.76363745,83.25051907,Rhinopoma,NA,40637
inat,61967976,22.98843831,87.00552297,Pteropus giganteus,NA,40917
inat,62008090,21.5933505,71.20674379,Pteropus giganteus,NA,40917
inat,62168928,11.79748452,76.61983529,Pteropus giganteus,NA,40917
inat,62273735,11.5569093,76.3106857,Vespertilionidae,NA,40269
inat,62369447,22.466966,78.4256063,Pteropus giganteus,NA,40917
inat,62404907,18.94958402,72.79594861,Pteropus giganteus,NA,40917
inat,62501801,10.03673617,77.01248888,Cynopterus,NA,40789
inat,62525878,16.07192939,78.887269,Pteropus giganteus,NA,40917
inat,62541607,19.00483275,72.83881836,Pteropus giganteus,NA,40917
inat,62571710,23.2206035,87.8781659,Vespertilioninae,NA,846180
inat,62623101,23.699444,80.961944,Rhinolophus,NA,40642
inat,63080947,19.92777739,82.43752819,Vespertilioninae,NA,846180
inat,63086421,9.526860839,76.35679656,Pteropus giganteus,NA,40917
inat,63184696,26.35225111,73.03518472,Taphozous nudiventris,NA,41377
inat,63187564,26.29872534,73.01789846,Taphozous nudiventris,NA,41377
inat,63190904,26.35308687,73.03396208,Taphozous nudiventris,NA,41377
inat,63302380,12.28415364,75.16038492,Pteropus giganteus,NA,40917
inat,63386221,9.576136111,76.43734444,Pteropus giganteus,NA,40917
inat,63412663,11.32779426,76.282542,Kerivoula picta,NA,40458
inat,63414024,11.06035685,76.94479588,Pteropus giganteus,NA,40917
inat,63504339,21.04912109,75.85136991,Vespertilionidae,NA,40269
inat,63576163,26.59575239,77.58361816,Chiroptera,NA,40268
inat,63582080,12.6812828,75.17067615,Rhinolophus beddomei,NA,75010
inat,63643607,15.35289832,74.03380759,Pteropus giganteus,NA,40917
inat,63697763,9.558751976,76.85851863,Pteropus giganteus,NA,40917
inat,63710794,21.29842108,80.34909781,Pteropus giganteus,NA,40917
inat,63769757,11.98801919,77.14400113,Vespertilionidae,NA,40269
inat,63806472,10.94826697,75.987142,Pteropus giganteus,NA,40917
inat,63890724,19.26796541,72.97115419,Cynopterus,NA,40789
inat,63897565,22.98859208,87.00553169,Pteropus giganteus,NA,40917
inat,63949613,8.8167449,76.6815062,Pteropus giganteus,NA,40917
inat,64040813,8.524139222,76.93663761,Pteropus giganteus,NA,40917
inat,64281201,17.3963106,78.3931742,Taphozous nudiventris,NA,41377
inat,64281228,17.3963106,78.3931742,Taphozous nudiventris,NA,41377
inat,64282220,11.07894586,79.83002432,Cynopterus,NA,40789
inat,64346841,21.8358595,88.8842011,Cynopterus sphinx,NA,40792
inat,64348001,12.40165556,76.50523056,Vespertilioninae,NA,846180
inat,64352880,22.5370427,88.33166968,Pteropus giganteus,NA,40917
inat,64418374,9.222532473,76.85999282,Pteropus giganteus,NA,40917
inat,64422915,16.73943998,74.38237048,Pteropus giganteus,NA,40917
inat,64511715,16.74609914,82.14602264,Cynopterus sphinx,NA,40792
inat,64578969,22.644345,88.378607,Vespertilioninae,NA,846180
inat,64585425,13.65898208,79.48733939,Cynopterus,NA,40789
inat,64674016,9.074743015,76.48310494,Pteropus giganteus,NA,40917
inat,64726987,9.150029526,76.47055283,Pteropus giganteus,NA,40917
inat,64763173,12.98818662,80.27155063,Vespertilionidae,NA,40269
inat,64766976,12.91220831,80.38391679,Vespertilionidae,NA,40269
inat,64788571,8.639315381,76.93693835,Pteropus giganteus,NA,40917
inat,64847712,18.77935932,81.86247418,Kerivoula picta,NA,40458
inat,64927203,12.3103953,76.6304409,Pteropus giganteus,NA,40917
inat,64960676,26.29880718,73.01917514,Tadarida aegyptiaca,NA,41300
inat,65011001,21.25698747,81.66454665,Vespertilioninae,NA,846180
inat,65011043,21.25698747,81.66454665,Vespertilioninae,NA,846180
inat,65074981,28.95330278,79.80028056,Nyctalus,NA,40570
inat,65262985,12.56477644,80.06903831,Lyroderma lyra,NA,1370818
inat,65490307,26.85528885,80.94792828,Vespertilionidae,NA,40269
inat,65515015,15.84034388,73.63136083,Rhinolophus beddomei,NA,75010
inat,65588326,13.65894172,79.48736172,Cynopterus,NA,40789
inat,65631431,22.98859545,87.00557738,Pteropus giganteus,NA,40917
inat,65645974,15.3350152,76.4599983,Rhinopoma,NA,40637
inat,65647266,12.4257119,76.65549089,Pteropus giganteus,NA,40917
inat,65735223,9.1265571,78.3627117,Pteropus giganteus,NA,40917
inat,65754764,12.42614174,76.65693653,Pteropus giganteus,NA,40917
inat,65757791,17.92658827,73.8054657,Rhinolophus lepidus,NA,40705
inat,65927530,22.36377736,73.73454642,Pteropus giganteus,NA,40917
inat,66090081,24.49697103,74.20363248,Pteropus giganteus,NA,40917
inat,66093136,13.0112668,77.5704048,Pteropus giganteus,NA,40917
inat,66289653,8.863613381,77.65600013,Pipistrellus,NA,40355
inat,66291228,8.493763507,77.7209531,Lyroderma lyra,NA,1370818
inat,66299110,22.98798158,86.99742098,Pteropus giganteus,NA,40917
inat,66303250,12.42436111,76.65635,Pteropus giganteus,NA,40917
inat,66303254,12.42436111,76.65635,Pteropus giganteus,NA,40917
inat,66327798,9.602288959,77.16984076,Pteropus giganteus,NA,40917
inat,66333827,10.02917766,76.35938575,Pteropus giganteus,NA,40917
inat,66368331,8.727971118,77.68785309,Taphozous melanopogon,NA,41376
inat,66384407,11.938925,76.27041667,Pteropus giganteus,NA,40917
inat,66412814,16.70848348,82.08508011,Pteropus giganteus,NA,40917
inat,66520626,12.78221905,77.48968363,Pteropus giganteus,NA,40917
inat,66568331,13.65687878,79.4869604,Vespertilionidae,NA,40269
inat,66690366,14.59098077,74.56657204,Taphozous,NA,41372
inat,66693878,10.63055556,76.70583333,Pteropus giganteus,NA,40917
inat,66723595,11.9391339,76.2703809,Pteropus giganteus,NA,40917
inat,66941899,21.84347513,79.27037725,Pteropus giganteus,NA,40917
inat,66994713,12.34993038,75.09181614,Pteropus giganteus,NA,40917
inat,67138214,12.28430729,75.16037419,Hipposideros,NA,40713
inat,67142105,22.79246132,88.29597954,Cynopterus sphinx,NA,40792
inat,67255613,12.81061897,77.51342808,Pteropus giganteus,NA,40917
inat,67327453,24.57545229,73.68249134,Pteropus giganteus,NA,40917
inat,67387523,20.07004119,81.58551828,Pteropus giganteus,NA,40917
inat,67448259,13.8329049,74.8010521,Rhinolophus,NA,40642
inat,67455849,12.04665562,76.6268304,Megaderma spasma,NA,41321
inat,67517775,19.12628195,72.91590605,Pteropus giganteus,NA,40917
inat,67550253,22.98882366,87.00685155,Taphozous longimanus,NA,41378
inat,67780379,12.93460033,80.25902058,Chiroptera,NA,40268
inat,67916349,32.02622023,75.39422695,Cynopterus sphinx,NA,40792
inat,67983089,17.08783886,81.87035375,Pteropus giganteus,NA,40917
inat,67994833,12.88399518,77.4633735,Pipistrellus,NA,40355
inat,68120500,26.89232484,77.37930971,Pteropus giganteus,NA,40917
inat,68214340,23.07026612,72.57178417,Pteropodidae,NA,40782
inat,68806414,13.11921081,80.13550948,Cynopterus,NA,40789
inat,68909838,28.51308862,77.39611577,Pteropus giganteus,NA,40917
inat,69078289,21.88827097,83.40351597,Vespertilioninae,NA,846180
inat,69142929,18.977404,72.836997,Pteropus giganteus,NA,40917
inat,69197924,26.821121,70.792418,Rhinopoma,NA,40637
inat,69199004,12.81174762,77.42774586,Hypsugo,NA,765438
inat,69229847,23.6855503,81.0258168,Pteropus giganteus,NA,40917
inat,69252513,26.87247757,78.56359457,Pteropus giganteus,NA,40917
inat,69292335,26.98597165,75.8503889,Rhinopoma,NA,40637
inat,69293827,13.04027208,80.17229129,Cynopterus,NA,40789
inat,69370901,17.3119656,77.8635836,Pteropus giganteus,NA,40917
inat,69505112,25.82636197,93.77827397,Vespertilionidae,NA,40269
inat,69506943,17.37806575,82.60189169,Pteropus giganteus,NA,40917
inat,69607071,20.93580769,81.678323,Taphozous,NA,41372
inat,69610119,25.12521726,75.76218782,Pteropus giganteus,NA,40917
inat,69666100,27.21529949,77.50299945,Pteropus giganteus,NA,40917
inat,69720304,30.746669,76.781185,Pteropus giganteus,NA,40917
inat,69733913,26.878312,78.566543,Pteropus giganteus,NA,40917
inat,69743548,12.42604849,76.65443737,Pteropus giganteus,NA,40917
inat,69766668,18.977975,72.837789,Pteropus giganteus,NA,40917
inat,69767760,18.978105,72.837781,Pteropus giganteus,NA,40917
inat,69768425,18.978088,72.837741,Pteropus giganteus,NA,40917
inat,69769565,18.978845,72.838009,Pteropus giganteus,NA,40917
inat,69853805,12.4243603,76.6563492,Pteropus giganteus,NA,40917
inat,69906763,22.42325868,88.2872249,Vespertilionidae,NA,40269
inat,69906764,22.4242,88.2874,Pteropus giganteus,NA,40917
inat,70002786,26.8713,78.5635,Pteropus giganteus,NA,40917
inat,70002863,26.87162699,78.5629157,Pteropus giganteus,NA,40917
inat,70109187,12.61645262,80.19933164,Taphozous,NA,41372
inat,70382594,8.429502397,76.97629038,Pteropus giganteus,NA,40917
inat,70394062,12.28416609,75.16022064,Megadermatidae,NA,41319
inat,70429863,9.520412032,76.41712276,Pteropus giganteus,NA,40917
inat,70432293,23.23454377,87.87776984,Scotophilus,NA,40431
inat,70492200,23.0230496,72.695861,Pteropus giganteus,NA,40917
inat,70540948,12.82484178,79.28290231,Hipposideros speoris,NA,40746
inat,70543620,12.82244733,79.33400634,Hipposideros speoris,NA,40746
inat,70758497,13.01169162,77.57307854,Pteropus giganteus,NA,40917
inat,70860425,26.57753167,93.17112207,Scotophilus heathii,NA,75069
inat,70860434,26.57753167,93.17112207,Pteropus giganteus,NA,40917
inat,70992915,15.43863969,74.2334324,Rhinolophus,NA,40642
inat,70992917,15.5659774,73.75857943,Pteropus giganteus,NA,40917
inat,71139734,24.585445,73.712479,Pteropus giganteus,NA,40917
inat,71361322,13.6293485,79.4055672,Pteropus giganteus,NA,40917
inat,71933694,13.15084897,78.94472397,Pipistrellus coromandra,NA,40367
inat,72181933,8.753068044,76.69284446,Yangochiroptera,NA,446946
inat,72316762,23.72222223,81.0232687,Rhinolophus lepidus,NA,40705
inat,72445455,27.2784755,94.02400017,Cynopterus,NA,40789
inat,72681215,18.88402747,82.56636047,Vespertilioninae,NA,846180
inat,72863670,28.6352054,77.2448739,Rhinopoma,NA,40637
inat,72864971,13.6586332,79.4872481,Vespertilionidae,NA,40269
inat,73276092,11.87658022,75.39893339,Megadermatidae,NA,41319
inat,73801179,24.29523418,87.28918556,Vespertilioninae,NA,846180
inat,73924395,24.6088,73.6771,Pteropus giganteus,NA,40917
inat,73937663,20.7270651,81.20557979,Vespertilionidae,NA,40269
inat,73946901,27.20582364,78.01850797,Taphozous nudiventris,NA,41377
inat,73958605,22.57585169,88.33953782,Pteropus giganteus,NA,40917
inat,74344607,21.588987500000002,71.25883083,Pteropus giganteus,NA,40917
inat,74499060,22.97826961,83.65003947,Pteropus giganteus,NA,40917
inat,74736428,29.8468581,78.6821721,Vespertilioninae,NA,846180
inat,75162379,20.74095462,81.62793349,Vespertilionidae,NA,40269
inat,75293413,21.56756149,83.25951755,Pteropus giganteus,NA,40917
inat,75308624,12.82836438,80.32095758,Pteropus giganteus,NA,40917
inat,75403850,12.87200277,80.39920969,Cynopterus,NA,40789
inat,75403852,12.82450383,80.21665412,Pteropus giganteus,NA,40917
inat,75403853,12.97136033,80.32185838,Pteropus giganteus,NA,40917
inat,75403854,12.9374145,80.33587462,Pteropus giganteus,NA,40917
inat,75403855,12.95949343,80.39000986,Pteropus giganteus,NA,40917
inat,75403856,12.95778359,80.39449594,Pteropus giganteus,NA,40917
inat,75403857,12.99107333,80.24449623,Pteropus giganteus,NA,40917
inat,75403858,12.95603452,80.29504237,Pteropus giganteus,NA,40917
inat,75403860,12.97394366,80.21210127,Cynopterus,NA,40789
inat,75403861,12.93638411,80.20485435,Pteropus giganteus,NA,40917
inat,75404114,13.00964145,80.26883183,Pteropus giganteus,NA,40917
inat,75404116,13.02545705,80.29468878,Pteropus giganteus,NA,40917
inat,75404118,13.07825133,80.36219847,Pteropus giganteus,NA,40917
inat,75404119,13.07407471,80.39732047,Pteropus giganteus,NA,40917
inat,75623865,12.2348368,75.6408524,Rousettus leschenaultii,NA,75044
inat,75624069,13.370154,77.6834551,Rhinolophus beddomei,NA,75010
inat,75630144,22.467446,78.434585,Rhinolophus rouxii,NA,40654
inat,75631620,22.6886508,77.2750645,Yangochiroptera,NA,446946
inat,75799406,12.89863664,77.54075557,Cynopterus,NA,40789
inat,76206909,20.26675556,81.87639167,Vespertilionidae,NA,40269
inat,76346175,27.28036027,94.02138434,Scotophilus,NA,40431
inat,76525627,22.35696667,80.44544167,Chiroptera,NA,40268
inat,77223330,26.2389469,73.0243094,Rhinopoma,NA,40637
inat,77649129,18.73724459,73.63895986,Eptesicus,NA,40477
inat,78109985,13.2226055,75.2508229,Pteropus giganteus,NA,40917
inat,78326241,10.28998767,76.39369816,Pteropus giganteus,NA,40917
inat,78362855,18.92690529,72.83269152,Pteropus giganteus,NA,40917
inat,78371204,22.97826961,83.65003947,Pteropus giganteus,NA,40917
inat,78506472,21.20064517,81.42355084,Pteropus giganteus,NA,40917
inat,78674215,13.65901214,79.48731726,Pteropodidae,NA,40782
inat,78676266,12.89864056,77.54075591,Cynopterus,NA,40789
inat,78689974,9.005555926,76.78314954,Pteropus giganteus,NA,40917
inat,79636858,23.32115,82.52961111,Pteropus giganteus,NA,40917
inat,79654026,23.06739943,82.86706142,Pteropus giganteus,NA,40917
inat,79664752,13.63300807,78.45410675,Vespertilioninae,NA,846180
inat,79668351,18.31118589,74.74862889,Rhinolophoidea,NA,446956
inat,79675821,11.82785008,75.55195074,Pteropus giganteus,NA,40917
inat,79749875,18.51057045,73.82723014,Pteropus giganteus,NA,40917
inat,79908411,22.69316101,75.84688568,Pteropus giganteus,NA,40917
inat,79917691,9.879582935,76.7356422,Rousettus leschenaultii,NA,75044
inat,80070027,13.6363321,78.4538802,Pteropus giganteus,NA,40917
inat,80101796,22.51143149,88.3583737,Pteropus giganteus,NA,40917
inat,80378877,30.31770112,78.05934191,Pteropus giganteus,NA,40917
inat,80751764,12.28416609,75.16022064,Hipposideros speoris,NA,40746
inat,80766723,22.9888073,87.00682137,Vespertilioninae,NA,846180
inat,81155399,18.29993593,72.96441078,Pteropus giganteus,NA,40917
inat,81314680,18.50138889,73.84944444,Pteropus giganteus,NA,40917
inat,81827344,12.9690232,77.6898133,Cynopterus sphinx,NA,40792
inat,81827345,12.3103953,76.6304409,Pteropus giganteus,NA,40917
inat,81831439,12.13947457,76.55806661,Pteropus giganteus,NA,40917
inat,82248397,12.67464259,77.76726946,Pteropus giganteus,NA,40917
inat,82391594,13.6363321,78.4538802,Pteropus giganteus,NA,40917
inat,82391814,13.6363321,78.4538802,Hipposideros lankadiva,NA,40749
inat,82395097,12.21247353,76.63342537,Pteropus giganteus,NA,40917
inat,82565750,12.67607919,77.7698545,Pteropus giganteus,NA,40917
inat,82567781,12.71384884,77.81441691,Cynopterus,NA,40789
inat,82662631,12.67595423,77.76923424,Pteropus giganteus,NA,40917
inat,82853038,12.2894394,76.9106454,Pteropus giganteus,NA,40917
inat,82959879,12.28368714,75.15894156,Hipposideros speoris,NA,40746
inat,83600138,23.696179,81.044357,Rhinolophus,NA,40642
inat,83751172,18.77434883,80.5389744,Lyroderma lyra,NA,1370818
inat,83784851,22.07971925,82.14091502,Molossidae,NA,41226
inat,84181359,12.95173532,77.48415627,Cynopterus,NA,40789
inat,84203227,9.888686431,76.72812668,Pteropus giganteus,NA,40917
inat,84203229,9.888686431,76.72812668,Cynopterus,NA,40789
inat,84206564,9.888686431,76.72812668,Cynopterus,NA,40789
inat,84402027,9.9037622,76.7043137,Pteropus giganteus,NA,40917
inat,84521556,20.1752918,85.68545701,Vespertilioninae,NA,846180
inat,84707017,13.0668064,77.56911892,Pipistrellus tenuis,NA,40394
inat,84715812,16.20276633,77.36297943,Taphozous,NA,41372
inat,84953510,27.12527637,88.06477647,Barbastella darjelingensis,NA,778480
inat,85179664,13.6363321,78.4538802,Vespertilioninae,NA,846180
inat,85318534,27.09787186,77.66872644,Rhinopoma,NA,40637
inat,85344105,28.96409874,79.80414033,Vespertilionidae,NA,40269
inat,85359962,11.9223789,75.7924579,Rhinolophus beddomei,NA,75010
inat,85365928,10.1935371,76.5270499,Pteropus giganteus,NA,40917
inat,85490911,16.66244809,80.69972187,Vespertilionidae,NA,40269
inat,85601247,12.1494135,76.557493,Pteropus giganteus,NA,40917
inat,85884042,8.6163066,77.2460479,Rhinolophus beddomei,NA,75010
inat,85884048,11.0168445,76.9558321,Pteropus giganteus,NA,40917
inat,86270047,12.9901561,77.6624018,Vespertilioninae,NA,846180
inat,86291468,12.42436,76.656349,Pteropus giganteus,NA,40917
inat,86378778,12.93746916,80.20569719,Pteropus giganteus,NA,40917
inat,86420971,15.81017328,73.82334616,Kerivoula picta,NA,40458
inat,86515138,12.98392299,80.22271246,Vespertilioninae,NA,846180
